x y dy
0.0 0.2846645589584943 0.08375181384915649
0.0033444816053511705 0.28427996629720714 0.07627227258570447
0.006688963210702341 0.309968156297193 0.0650575589440447
0.010033444816053512 0.3161887536947111 0.07940214030115941
0.013377926421404682 0.3145741048940972 0.08845234400465103
0.016722408026755852 0.311695352728395 0.08558673414048087
0.020066889632107024 0.28706292764530567 0.07053543666977552
0.023411371237458192 0.32250115609275065 0.0839945160951568
0.026755852842809364 0.28652813352266066 0.08287299004440644
0.030100334448160536 0.3117413854730609 0.08386680655619487
0.033444816053511704 0.3013440202162909 0.06314701779704987
0.03678929765886287 0.2943757891566108 0.07236528312319906
0.04013377926421405 0.28821104731629416 0.07999661892994213
0.043478260869565216 0.282286284488058 0.07482533312907154
0.046822742474916385 0.28862912559614 0.08936594789821138
0.05016722408026756 0.32650945272388243 0.0844051310904444
0.05351170568561873 0.2911311034557162 0.07178779865747546
0.056856187290969896 0.3138620736319055 0.09444351826756213
0.06020066889632107 0.29942204641326486 0.07890656665114745
0.06354515050167224 0.31486252910373297 0.08913459351231029
0.06688963210702341 0.30242950940343855 0.08443327513499208
0.07023411371237458 0.3076514142877552 0.06946239198266133
0.07357859531772575 0.29967776795139367 0.08560506067148889
0.07692307692307693 0.3023955553921593 0.08882749131061643
0.0802675585284281 0.2914412375004181 0.0821289773238524
0.08361204013377926 0.326545288994301 0.06912177713072801
0.08695652173913043 0.30836868072283286 0.0655258818791029
0.0903010033444816 0.32989231334886454 0.0806050841205083
0.09364548494983277 0.293431499890205 0.08450334191341397
0.09698996655518395 0.3129367523875493 0.07295906306368768
0.10033444816053512 0.30997210816219406 0.086692516095574
0.10367892976588629 0.3124637618516442 0.08119409174937378
0.10702341137123746 0.29714191592271433 0.08932820040984411
0.11036789297658862 0.3015509600179927 0.07346413553327527
0.11371237458193979 0.2939874718325418 0.08060572921904478
0.11705685618729096 0.29633060997969685 0.07744401639080231
0.12040133779264214 0.2962324925003561 0.07611334270172422
0.12374581939799331 0.3058434658984487 0.08878461682644279
0.12709030100334448 0.2769597416785522 0.08145341444700756
0.13043478260869565 0.27980192065525844 0.07973883069649643
0.13377926421404682 0.3038052211615693 0.07506869218498152
0.13712374581939799 0.31575474497617845 0.06734729759052108
0.14046822742474915 0.30589852423765995 0.08114737276873864
0.14381270903010032 0.30760222630706413 0.07160783742525137
0.1471571906354515 0.3256865333934871 0.0760935202314768
0.1505016722408027 0.3570834713814021 0.07753198526212667
0.15384615384615385 0.38573315706443106 0.08503308524408822
0.15719063545150502 0.4493956827901177 0.0791135457073463
0.1605351170568562 0.5029957350423205 0.07939375049921346
0.16387959866220736 0.5676478763624915 0.08155872049596259
0.16722408026755853 0.6489230253344749 0.0770776335670022
0.1705685618729097 0.7867582002575569 0.0874074576948628
0.17391304347826086 0.9081418070958466 0.08212491558113952
0.17725752508361203 0.97456482737773 0.0746939636919482
0.1806020066889632 1.0531757441013527 0.08846661441515229
0.18394648829431437 1.0391635900868028 0.08335060975769902
0.18729096989966554 0.9647274594894375 0.08029894838370476
0.1906354515050167 0.8678489382760444 0.08066129256871701
0.1939799331103679 0.700451794312171 0.08230021187857664
0.19732441471571907 0.563161443509151 0.08464720122427963
0.20066889632107024 0.46039697658316386 0.07183098018179193
0.2040133779264214 0.3878838557678859 0.07816993840052743
0.20735785953177258 0.3487484825497484 0.0707579890852895
0.21070234113712374 0.3183950644996446 0.07893066820034353
0.2140468227424749 0.30832267772479477 0.0780573687116489
0.21739130434782608 0.31176701775683074 0.07140434576513445
0.22073578595317725 0.3139456831994529 0.0923177943613259
0.22408026755852842 0.29503280147235517 0.06716600140368026
0.22742474916387959 0.30015630736365884 0.07516947538029355
0.23076923076923075 0.2974103250135144 0.08445695164013056
0.23411371237458192 0.3212423020692071 0.08434831623658359
0.23745819397993312 0.29620560047035555 0.07789926913929895
0.2408026755852843 0.27554679120289327 0.09731183653462695
0.24414715719063546 0.3270188541455104 0.08158965380812114
0.24749163879598662 0.3188445017344325 0.09063496628030521
0.2508361204013378 0.29764000702407634 0.06888906451232256
0.25418060200668896 0.31399618580618865 0.08915860823844231
0.25752508361204013 0.315719021223564 0.07400229363853932
0.2608695652173913 0.2979386737804649 0.0825711680313113
0.26421404682274247 0.3133823420587404 0.08313493292498172
0.26755852842809363 0.2976378165598284 0.07046623633604787
0.2709030100334448 0.31562669599956633 0.065035188652693
0.27424749163879597 0.2998993506230228 0.07418027701170203
0.27759197324414714 0.29918790846031046 0.08138089962315213
0.2809364548494983 0.3224597916386267 0.08394365918103706
0.2842809364548495 0.3106658701032654 0.07754148689463311
0.28762541806020064 0.31443542017361925 0.07668893246803285
0.2909698996655518 0.30463001277783663 0.07121759474912856
0.294314381270903 0.3197463249771072 0.08005273935212648
0.29765886287625415 0.30192512215504297 0.0801665114897625
0.3010033444816054 0.2864929609620781 0.08549755321112161
0.30434782608695654 0.3089628418337357 0.07716400780789998
0.3076923076923077 0.3100741245345357 0.0740438719623194
0.3110367892976589 0.320742902303874 0.062365968922755824
0.31438127090301005 0.3091971103772795 0.08951146961758408
0.3177257525083612 0.29698499279377566 0.0843241586040023
0.3210702341137124 0.29398548707019323 0.07567585457776584
0.32441471571906355 0.30772135007215484 0.06980439805924776
0.3277591973244147 0.31293393544439163 0.07175301419700734
0.3311036789297659 0.3105795065191256 0.0914984790220678
0.33444816053511706 0.2855904207415341 0.08359722171267892
0.3377926421404682 0.3010727773614622 0.0769404737225254
0.3411371237458194 0.3074096492324679 0.07036165318820367
0.34448160535117056 0.3079224013651733 0.07619429011411019
0.34782608695652173 0.31170765192631317 0.0748495213847366
0.3511705685618729 0.30388932236302074 0.09647071586463432
0.35451505016722407 0.31248489358941733 0.06793959592315109
0.35785953177257523 0.333061079642165 0.09320870111318225
0.3612040133779264 0.33481511501302363 0.0784167487186744
0.36454849498327757 0.36218111840257267 0.08250215702563404
0.36789297658862874 0.3995656119022656 0.08262240399802953
0.3712374581939799 0.4692921770731568 0.07330177288128936
0.3745819397993311 0.5288713596678241 0.0745250445747579
0.37792642140468224 0.6040642061279609 0.06965107783280819
0.3812709030100334 0.649532499977863 0.0663637851730601
0.3846153846153846 0.6647127219687075 0.09193965346847599
0.3879598662207358 0.6158244527611945 0.059555412542137524
0.391304347826087 0.55616566716985 0.08577251314581553
0.39464882943143814 0.5019113419659309 0.06336447239851445
0.3979933110367893 0.41965154214603556 0.09415467839791307
0.4013377926421405 0.3608973826254827 0.07574171280594638
0.40468227424749165 0.34756469935311957 0.07754653877969107
0.4080267558528428 0.3242587548633881 0.060919314597358505
0.411371237458194 0.30176990748650395 0.09043021822121335
0.41471571906354515 0.30967392236152835 0.0760047653128664
0.4180602006688963 0.31483825125264 0.0807252525313142
0.4214046822742475 0.304701437336158 0.07190703338380672
0.42474916387959866 0.30652372554877644 0.07814276422510424
0.4280936454849498 0.3149352391896354 0.059435183014577224
0.431438127090301 0.3004925905153243 0.0732424209461836
0.43478260869565216 0.30886501005929484 0.08356779288010716
0.43812709030100333 0.296761901999574 0.08101528370386611
0.4414715719063545 0.2970805824591414 0.09623141455409043
0.44481605351170567 0.3218735771792102 0.08001820790389626
0.44816053511705684 0.30627872765361525 0.080696519682426
0.451505016722408 0.3034976047400049 0.0770304843800629
0.45484949832775917 0.2978608743158397 0.07782693370060549
0.45819397993311034 0.3010261072348728 0.08087569183986197
0.4615384615384615 0.2906183176242532 0.061593270578071714
0.4648829431438127 0.32709666308550495 0.08134540611468526
0.46822742474916385 0.3144964924292314 0.08897653145408772
0.47157190635451507 0.3024422356512176 0.06935010888846413
0.47491638795986624 0.30329249043601403 0.08206115637941215
0.4782608695652174 0.3033450418420605 0.05619285570639722
0.4816053511705686 0.28954628727536535 0.07254195094719941
0.48494983277591974 0.31989636201673927 0.08621949735226511
0.4882943143812709 0.30211120856462 0.07264713924161469
0.4916387959866221 0.295307599044473 0.08856838350730512
0.49498327759197325 0.3032066138144567 0.08977631141694399
0.4983277591973244 0.32302852288339734 0.08446081508883517
0.5016722408026756 0.3250657773578679 0.07868285896068561
